Date,Open,High,Low,Close,Adj Close,Volume
2007-01-16,143.070007,143.440002,142.729996,142.960007,113.886299,44871300
2007-01-17,142.850006,143.460007,142.729996,143.020004,113.934097,50241400
2007-01-18,143.169998,143.259995,142.309998,142.539993,113.551743,68177300
2007-01-19,142.539993,143.100006,142.460007,142.820007,113.774750,56973000
2007-01-22,143.070007,143.100006,141.929993,142.380005,113.424210,60253600
2007-01-23,142.259995,143.080002,142.059998,142.800003,113.758812,54064400
2007-01-24,142.970001,143.979996,142.910004,143.949997,114.674965,55834700
2007-01-25,143.860001,143.919998,142.009995,142.259995,113.328644,73583800
2007-01-26,142.570007,142.649994,141.580002,142.130005,113.225082,67255600
2007-01-29,142.190002,142.800003,141.740005,142.050003,113.161346,66114600
2007-01-30,142.350006,142.860001,142.059998,142.789993,113.750801,70407600
2007-01-31,142.630005,144.130005,142.399994,143.750000,114.515648,91868600
2007-02-01,144.149994,144.660004,143.910004,144.610001,115.200737,69312400
2007-02-02,144.729996,144.949997,144.380005,144.809998,115.360016,49607000
2007-02-05,144.699997,144.940002,144.339996,144.850006,115.391922,45705300
2007-02-06,144.970001,145.029999,144.330002,144.889999,115.423813,57081300
2007-02-07,145.119995,145.360001,144.570007,145.210007,115.678757,55669700
2007-02-08,144.779999,145.119995,144.270004,145.020004,115.527336,70641000
2007-02-09,145.059998,145.330002,143.389999,143.940002,114.667007,79084400
2007-02-12,143.940002,144.039993,143.190002,143.449997,114.276627,65657000
2007-02-13,143.770004,144.899994,143.759995,144.660004,115.240570,64081800
2007-02-14,144.800003,145.899994,144.779999,145.610001,115.997375,66039400
2007-02-15,145.669998,145.949997,145.429993,145.800003,116.148758,38715200
2007-02-16,145.440002,145.759995,145.229996,145.729996,116.092941,39841800
2007-02-20,145.559998,146.199997,145.000000,146.039993,116.339935,56911800
2007-02-21,145.610001,146.070007,145.350006,145.979996,116.292076,63971600
2007-02-22,146.050003,146.419998,145.169998,145.869995,116.204514,79067400
2007-02-23,145.740005,145.789993,145.029999,145.300003,115.750412,71966200
2007-02-26,145.830002,145.949997,144.750000,145.169998,115.646828,69192800
2007-02-27,143.880005,144.199997,139.000000,139.500000,111.129936,274466500
2007-02-28,140.389999,141.979996,139.800003,140.929993,112.269119,177536300
2007-03-01,139.339996,141.250000,138.050003,140.509995,111.934547,212828600
2007-03-02,140.050003,140.660004,138.660004,138.669998,110.468765,162574000
2007-03-05,137.929993,139.580002,137.330002,137.350006,109.417221,143750400
2007-03-06,138.779999,140.119995,137.720001,139.699997,111.289314,143333300
2007-03-07,139.589996,140.460007,139.399994,139.559998,111.177727,115144900
2007-03-08,140.539993,141.160004,140.070007,140.740005,112.117813,117891600
2007-03-09,141.309998,141.419998,140.080002,140.779999,112.149643,107765100
2007-03-12,140.419998,141.339996,140.160004,140.990005,112.316925,80366900
2007-03-13,140.179993,140.770004,138.039993,138.250000,110.134171,190605200
2007-03-14,138.429993,139.360001,136.750000,139.279999,110.954712,231853800
2007-03-15,138.970001,139.990005,138.800003,139.470001,111.106064,132435900
2007-03-16,139.309998,139.630005,138.119995,138.529999,110.794930,121531600
2007-03-19,139.259995,140.330002,139.149994,140.199997,112.130585,96161200
2007-03-20,140.080002,141.050003,139.960007,140.970001,112.746384,82147400
2007-03-21,141.100006,143.649994,140.820007,143.289993,114.601921,152368700
2007-03-22,143.479996,143.679993,142.789993,143.179993,114.513939,118942200
2007-03-23,143.279999,143.809998,143.149994,143.389999,114.681908,74416800
2007-03-26,143.500000,143.649994,142.089996,143.199997,114.529945,113787500
2007-03-27,143.119995,143.160004,142.389999,142.860001,114.258072,99864600
2007-03-28,142.139999,142.470001,141.259995,141.820007,113.426239,152907900
2007-03-29,142.539993,142.610001,141.190002,141.970001,113.546173,139432700
2007-03-30,142.240005,142.839996,140.559998,142.000000,113.570213,128194100
2007-04-02,142.160004,142.460007,141.479996,142.160004,113.698174,79416400
2007-04-03,142.970001,143.979996,142.910004,143.690002,114.921844,82417800
2007-04-04,143.690002,143.949997,143.160004,143.850006,115.049850,63995200
2007-04-05,143.669998,144.440002,143.610001,144.240005,115.361717,46822800
